,communityName,state,householsize,agePct12t29,agePct65up,pctWSocSec,pctWPubAsst,PctUsePubTrans,PctPopUnderPov,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,PersPerFam,PctFam2Par,PctWorkMom,PctKidsBornNeverMar,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,LemasPctOfficDrugUn,ViolentCrimesPerPop,has_pp_access,PctFedEduFunding,PctStateEduFunding
1129,Santa Monica,CA,1.94,21.72,14.05,21.85,4.76,5.41,9.35,12.51,43.39,4.81,9.49,33.55,5.17,46.61,2.8,69.12,65.1,3.53,0.0332892238651401,93.94,27.51,6.64,40.41,4.292043035498533e-05,1.65173,1,5.744000000000001,39.984
1130,Santa Paula,CA,3.27,30.19,10.71,28.66,11.21,0.63,12.15,39.95,9.94,7.66,14.53,17.49,19.59,17.11,3.6,74.66,68.56,3.51,0.01588061607214109,95.06,58.56,1.26,17.09,0.0,0.8635700000000001,0,8.27,59.165000000000006
1131,Santa Rosa,CA,2.48,24.79,14.57,29.4,7.34,2.34,8.3,14.3,26.88,4.62,12.52,24.6,11.5,28.58,2.98,70.93,70.3,2.04,0.017809077510965204,95.77,57.87,0.79,13.23,4.792036218262688e-05,0.53764,1,5.97,46.025
1132,Sapulpa,OK,2.6,24.63,14.03,32.09,5.89,0.05,11.89,29.49,12.41,5.72,18.23,21.93,18.33,21.64,3.02,74.91,65.32,1.97,0.03695916786544207,91.23,71.84,5.24,56.29,0.0,0.27958,0,7.01,67.245
1133,Saraland,AL,2.74,26.24,10.2,26.77,3.15,0.19,7.2,26.99,9.09,4.43,23.08,19.52,19.05,18.07,3.09,81.46,63.41,0.86,0.017275125521232237,95.48,76.16,1.48,38.92,0.0,1.58125,0,13.08,66.86
1134,Sarasota,FL,2.23,22.78,21.45,40.1,5.56,1.55,13.25,23.64,21.0,4.69,8.58,23.37,10.18,24.92,2.73,55.96,74.7,4.87,0.08147406840525108,84.61,56.88,2.91,24.86,0.00013284668668197248,1.8464500000000001,1,4.641111111111112,22.345555555555556
1135,Saratoga,CA,2.79,19.3,12.1,23.49,1.84,0.85,1.44,5.01,57.87,2.86,31.26,26.83,2.9,57.92,3.02,89.97,58.63,0.1,0.00944371191333167,97.43,89.43,1.13,40.38,0.0,0.1733,0,2.81,24.81
1136,Saratoga Springs,NY,2.58,33.11,11.62,28.57,5.1,1.64,8.87,16.55,30.79,5.46,10.86,36.11,9.13,37.74,3.04,76.05,65.35,1.63,0.04251829926802928,90.11,53.67,0.85,52.49,0.0,1.3310799999999998,1,3.12,41.26
1137,Saugus,MA,2.75,24.82,13.93,32.86,5.08,6.27,3.93,19.43,16.23,5.8,17.23,20.88,11.0,26.48,3.21,82.07,69.02,0.75,0.009471994990019179,97.46,77.75,0.83,39.26,0.0,0.49154000000000003,0,2.71,19.04
1138,Savannah,GA,2.65,29.08,12.64,30.19,11.99,6.22,22.61,29.91,16.56,7.77,11.32,27.83,13.96,22.99,3.19,56.86,70.07,9.14,0.049607444024425705,88.39,50.67,15.67,54.75,0.00019882233207327714,0.98742,1,8.69,45.68
1139,Sayreville,NJ,2.74,26.87,11.6,26.26,3.02,8.87,3.1,21.69,17.0,4.04,20.04,17.57,15.43,24.85,3.16,83.75,65.67,1.61,0.01709255130623678,95.52,71.32,2.68,20.23,0.0,0.28420999999999996,0,2.21,28.52
1140,Schenectady,NY,2.36,29.18,15.01,33.21,10.64,5.09,14.93,25.24,17.32,7.16,11.52,29.16,11.34,24.32,2.96,60.67,69.19,5.57,0.037885489430497514,91.78,46.65,5.43,49.88,7.305615715462282e-05,1.0334,1,5.507142857142857,43.864285714285714
1141,Schererville,IN,2.69,26.8,6.82,16.2,1.3,2.22,3.43,12.75,25.25,3.3,24.98,23.85,13.09,29.56,3.2,86.02,61.61,0.38,0.01440329218106996,96.27,66.28,1.05,16.38,0.0,0.02429,0,1.99,50.25
1142,Schertz,TX,2.76,26.76,8.31,20.18,4.83,0.09,11.42,19.62,15.23,5.62,9.82,19.52,10.68,24.61,3.09,79.06,77.56,1.13,0.026622453813358597,93.15,67.55,0.0,44.13,0.0,0.27838,0,6.0,57.38
1143,Scituate,MA,2.78,22.69,11.62,26.04,4.77,5.38,3.91,6.75,39.95,4.75,10.39,30.5,5.89,41.33,3.2,84.75,67.31,0.34,0.05659478136542357,86.4,80.61,9.47,82.0,0.0,0.03921,0,2.6,20.56
1144,Scotch Plains,NJ,2.79,23.62,12.65,24.94,2.35,7.6,1.49,12.02,41.42,3.75,14.49,28.02,6.01,42.09,3.13,86.47,65.23,0.67,0.009357277882797731,97.46,81.45,2.53,46.46,0.0,0.11514,0,1.33,12.45
1145,Scottsboro,AL,2.52,25.21,12.84,29.19,9.5,0.0,14.52,32.53,14.88,4.66,30.63,20.22,24.42,24.39,2.95,76.23,68.34,1.41,0.031045988684172347,92.76,65.83,1.17,38.32,0.0,0.37354000000000004,0,11.665,39.9
1146,Scottsdale,AZ,2.26,23.46,14.84,27.53,2.55,1.1,5.89,9.18,34.51,4.4,12.2,23.04,5.64,37.47,2.79,75.59,65.92,1.02,0.08799175822063673,83.42,64.14,0.08,23.68,3.997878049343041e-05,0.2516,0,2.5033333333333334,25.218333333333334
1147,Scranton,PA,2.51,25.78,19.66,41.89,9.79,3.02,15.22,29.59,13.59,6.55,19.77,26.23,19.89,21.09,3.08,70.47,63.29,2.25,0.033249801356885274,92.31,53.67,2.68,47.65,6.980013446610843e-05,0.2884,0,5.275,41.71666666666667
1148,Seal Beach,CA,1.88,17.67,30.19,50.9,3.57,1.08,4.83,13.68,31.57,2.9,16.74,28.9,5.31,45.09,2.62,81.61,68.34,0.5,0.041318033309427044,92.8,75.87,0.1,34.62,0.0,0.24344,0,5.78,40.35
1149,Searcy,AR,2.9,37.19,14.14,33.69,7.4,0.49,17.5,28.18,21.71,5.51,15.65,36.71,16.27,29.28,2.86,75.13,70.43,1.2,0.021870882740447958,94.04,59.66,2.11,23.8,0.0,0.07648999999999999,0,7.12,58.75
1150,Seaside,CA,3.66,40.78,5.07,16.71,7.86,3.56,12.22,22.08,14.69,4.37,6.04,23.32,8.43,18.22,3.44,76.63,64.03,5.13,0.015346649186396237,94.69,37.99,2.18,12.56,0.0,1.0851099999999998,1,18.16,45.8
1151,Seattle,WA,2.18,27.39,13.39,25.01,6.35,16.52,12.38,13.57,37.9,4.88,13.25,29.83,9.61,36.27,2.84,66.72,70.53,3.81,0.023883360871190622,95.05,48.88,3.33,22.04,6.760172704010972e-06,1.39984,1,6.415666666666667,59.897666666666666
1152,Sebastian,FL,2.46,18.03,23.89,45.95,3.65,0.0,6.77,26.53,9.91,5.66,8.22,19.42,13.47,20.69,2.74,80.47,69.76,1.68,0.04576188143067124,89.87,82.22,0.21,25.05,0.0,0.33996,0,5.12,27.99
1153,Secaucus,NJ,2.61,24.24,15.11,28.05,3.52,13.85,5.18,26.13,24.07,3.87,14.32,17.9,10.83,34.92,3.04,79.65,62.62,1.59,0.04416471090249627,89.67,65.17,0.32,34.3,0.0,0.27186,0,1.27,10.74
1154,Sedalia,MO,2.35,24.72,17.34,38.71,7.68,0.27,15.01,30.89,11.26,9.11,24.05,23.57,23.19,20.88,2.92,73.8,74.37,1.26,0.045353535353535354,90.36,69.0,2.0,47.66,0.0,0.58245,0,8.0,43.46
1155,Seguin,TX,2.97,29.57,12.99,30.68,12.37,0.0,27.8,44.73,12.55,8.74,24.33,22.54,22.55,17.96,3.35,66.54,67.43,3.26,0.04222139712512597,88.86,58.69,4.52,48.62,0.0,0.76585,0,8.79,55.29
1156,Selma,AL,2.72,27.15,13.84,36.45,19.72,0.29,35.71,39.46,15.59,10.89,23.33,28.76,21.95,25.57,3.3,50.33,61.43,13.18,0.03472953062513155,91.37,53.35,2.91,49.21,0.0,3.26826,0,14.265,68.705
1157,Shakopee,MN,2.82,29.74,7.71,21.53,4.82,0.59,5.08,18.38,12.0,4.65,26.93,18.24,19.8,21.71,3.2,80.14,81.34,3.19,0.01507794531050345,95.92,70.67,0.56,33.9,0.0,0.25816,0,2.35,57.26
1158,Sharon,MA,2.96,19.86,8.8,20.58,2.32,10.34,3.91,6.31,51.19,4.59,13.45,33.76,3.72,47.79,3.26,90.69,69.42,0.24,0.006895662821421666,98.0,87.74,1.87,31.78,0.0,0.11263,0,2.12,27.06
1159,Shawnee,OK,2.52,28.47,15.57,35.61,11.0,0.1,21.21,30.55,13.97,9.12,14.59,26.07,15.44,26.37,2.99,70.1,66.32,1.93,0.05561748087788754,87.72,64.32,2.7,56.67,0.0,0.4385,0,3.96,42.065
1160,Sheboygan,WI,2.52,25.65,14.9,31.72,7.47,2.26,9.31,24.6,13.24,5.25,37.26,19.5,26.5,19.59,3.06,78.28,76.61,1.85,0.017815444077622998,95.7,61.63,1.02,46.21,0.0,0.14574,0,3.58,49.685
1161,Sheffield,AL,2.4,24.33,18.09,37.84,11.17,0.17,20.96,34.2,13.58,7.43,21.97,22.56,22.68,20.48,2.97,65.54,69.21,6.18,0.03689788053949904,91.87,65.74,2.35,45.69,0.0,0.24131,0,11.09,58.22
1162,Shelby,NC,2.41,24.32,17.75,36.41,12.54,0.0,19.27,38.97,15.76,8.57,35.81,21.38,28.15,22.8,2.96,48.59,72.71,9.56,0.02679119231031427,93.93,52.75,4.07,37.4,0.0,1.41906,0,6.94,64.13333333333334
1163,Shelbyville,TN,2.47,26.42,15.54,31.52,11.33,0.0,19.77,44.71,10.09,6.23,38.9,14.03,30.15,15.49,2.94,64.3,74.66,5.03,0.03409495337746459,92.23,60.05,1.46,41.75,0.0,0.58399,0,9.23,55.6
1164,Shelton,CT,2.84,24.14,10.81,24.84,2.8,1.02,2.5,16.88,23.93,4.44,26.5,20.11,10.72,31.61,3.2,86.45,69.48,0.92,0.014879439832853352,95.94,79.48,5.31,34.35,0.0,0.04335,0,1.68,18.05
1165,Sheridan,WY,2.37,22.59,14.95,33.24,6.39,0.0,10.73,20.22,16.97,5.82,5.97,30.5,13.53,22.62,2.97,71.07,75.23,1.69,0.04446043165467626,90.46,64.74,1.29,37.06,0.0,0.13403,0,5.9,69.21
1166,Sherman,TX,2.54,28.57,14.26,32.68,7.02,0.0,15.61,24.86,19.23,7.19,25.33,27.59,15.74,27.28,2.99,68.41,72.96,2.47,0.057181734755229266,87.33,57.83,2.77,42.34,0.0,0.72202,0,5.47,31.74
1167,Sherwood,AR,2.69,26.78,6.96,17.78,2.53,0.53,4.25,12.78,23.47,3.55,12.59,23.61,10.93,28.07,3.05,82.64,77.53,0.41,0.018895887365690995,95.16,73.13,2.52,33.89,0.0,0.27038999999999996,0,6.62,58.45
1168,Shreveport,LA,2.62,26.52,12.14,28.14,10.96,3.38,25.26,25.92,19.61,11.45,12.86,29.93,12.91,26.97,3.2,57.58,69.41,10.19,0.05957939806069765,86.48,60.5,17.65,54.06,5.5056038282332195e-05,1.2914100000000002,0,10.545833333333333,47.879999999999995
1169,Shrewsbury,MA,2.6,24.26,12.62,26.41,2.51,0.54,3.76,12.83,36.63,4.95,20.7,24.86,7.45,38.4,3.12,86.54,67.89,0.74,0.031185289488942267,92.51,70.39,0.93,47.41,0.0,0.42134,0,2.65,25.61
1170,Sierra Madre,CA,2.32,20.17,13.45,24.66,3.39,1.69,5.24,8.03,39.91,2.43,10.33,37.32,4.85,46.94,2.9,75.04,63.85,0.87,0.022207768072848914,95.09,60.9,1.67,39.75,0.0,0.13854,0,9.4,55.6
1171,Sierra Vista,AZ,2.83,32.56,6.77,15.7,4.65,2.72,10.73,9.86,23.83,5.47,5.48,22.22,8.18,32.95,3.13,79.74,67.43,1.59,0.03804990449625565,90.29,45.97,0.48,31.87,0.0,0.11106999999999999,0,7.42,55.81
1172,Silver City,NM,2.76,28.35,12.93,30.92,12.29,0.0,24.03,27.47,19.7,11.22,3.71,33.46,11.88,23.34,3.21,66.33,59.31,3.39,0.03603856594589535,90.95,62.76,2.34,36.62,0.0,0.59712,0,7.47,85.41
1173,Simi Valley,CA,3.13,28.8,4.87,12.91,3.85,0.46,3.56,13.34,21.12,4.11,22.16,17.3,9.59,30.02,3.39,81.88,70.66,1.82,0.011105900196573436,96.64,76.36,0.0,26.06,0.0,0.23724,0,7.36,56.9
1174,Simpsonville,SC,2.78,28.19,6.59,15.93,3.76,0.16,4.04,21.56,21.51,3.64,35.31,17.36,19.96,27.84,3.16,79.63,77.18,1.6,0.022719508028698324,94.07,68.46,0.38,15.79,0.0,0.15393,0,5.49,52.74
1175,Sioux City,IA,2.64,26.86,12.74,30.73,8.51,1.23,13.8,22.1,17.54,5.59,18.95,25.42,15.25,22.85,3.12,72.86,75.55,3.2,0.02098006335010248,94.75,67.03,5.92,34.99,6.720079498167816e-05,1.53883,1,6.27,57.54999999999999
1176,Sioux Falls,SD,2.53,29.2,10.29,23.84,4.79,0.56,8.61,16.75,22.72,3.0,12.88,25.6,12.99,25.28,3.03,76.25,82.97,1.7,0.01751420954680348,95.76,58.45,1.67,26.13,3.0078969870730852e-05,0.43031,1,5.11,18.69
1177,Slidell,LA,2.9,24.75,9.45,24.04,4.49,0.67,10.08,19.36,23.65,5.46,12.53,24.35,7.99,33.68,3.22,78.86,66.77,2.01,0.03171115901177251,91.58,75.22,8.24,50.85,0.0,0.9512999999999999,0,5.83,48.9175
1178,Smithfield,RI,3.12,31.28,11.18,28.58,4.09,1.18,4.34,19.22,25.24,4.82,17.98,31.3,10.79,30.55,3.14,85.52,70.78,0.62,0.009079997912644158,97.24,80.47,0.57,44.25,0.0,0.07587999999999999,0,2.4,28.55
1179,Smyrna,TN,2.82,29.54,6.82,17.28,6.55,0.11,10.96,29.64,11.21,5.03,27.05,12.87,20.4,17.77,3.15,71.82,73.54,3.73,0.03487946068733055,91.04,55.85,1.47,30.04,0.0,0.292,0,3.4466666666666668,46.843333333333334
1180,Snyder,TX,2.77,26.13,12.43,28.36,6.72,0.28,18.61,36.01,10.85,7.89,6.07,24.61,14.56,20.13,3.24,80.31,59.71,1.9,0.06748667486674867,84.27,71.05,3.04,53.95,0.0,0.75073,0,8.74,47.58
1181,Solon,OH,2.93,21.37,9.66,23.65,0.89,0.66,2.48,11.44,38.03,2.32,21.64,24.39,5.86,41.65,3.26,90.43,63.55,0.46,0.014017683847315074,96.06,85.79,0.0,26.15,0.0,0.05837,0,0.95,11.86
1182,Somers Point,NJ,2.37,25.34,14.29,30.73,2.5,2.89,6.25,21.19,20.36,3.44,4.17,19.77,6.36,25.01,2.99,70.22,78.5,2.43,0.06472895863052781,86.68,55.33,0.55,47.11,0.0,0.20779,0,2.73,35.49
1183,Somerset,KY,2.52,24.8,17.32,39.39,13.24,1.05,22.25,43.59,14.98,5.82,15.18,26.89,13.76,24.74,2.89,66.1,62.06,1.95,0.03503214385539924,91.88,57.22,0.53,46.01,0.0,0.56636,0,4.510000000000001,33.46
1184,Somerville,MA,2.51,36.91,11.08,24.83,7.45,27.93,11.47,24.82,30.88,6.33,12.66,36.6,10.19,32.59,3.1,68.84,68.15,4.28,0.019249442330402836,95.38,31.0,3.07,37.22,5.826007085684294e-05,0.24958000000000002,0,4.59,33.0025
1185,South Bend,IN,2.5,26.16,14.98,32.66,8.37,3.63,14.37,28.02,18.46,7.82,21.79,26.73,18.0,25.35,3.08,63.04,73.5,6.06,0.033143463714683775,92.36,65.94,4.72,35.2,0.0001425443792590346,1.09315,0,5.94,50.88
1186,South Burlington,VT,2.47,28.19,9.63,20.66,1.14,0.29,3.62,8.97,39.12,2.46,11.79,30.37,7.26,40.15,2.93,76.75,75.13,1.38,0.020220157701616052,95.24,71.63,0.39,27.41,0.0,0.12228,0,1.77,12.39
1187,South Charleston,WV,2.23,21.92,17.06,33.48,5.57,1.83,11.48,17.43,22.6,4.83,12.15,29.01,8.73,31.41,2.81,70.64,72.56,1.29,0.03766947599853426,92.26,67.16,1.95,44.94,0.0,0.20812999999999998,0,7.87,54.45
1188,South El Monte,CA,4.37,36.85,5.09,17.9,15.23,4.9,21.19,63.37,3.54,11.49,41.01,10.95,38.36,9.0,4.48,71.97,53.29,9.59,0.004460431654676259,98.09,49.04,5.38,40.86,0.0,1.53126,0,12.14,63.59
1189,South Gate,CA,3.85,34.74,6.66,20.97,12.2,8.02,17.44,59.05,5.25,10.81,35.89,11.57,32.75,10.15,4.19,72.21,54.61,7.4,0.006003430531732418,97.74,48.53,1.16,17.57,0.0,1.09777,0,10.23,65.39
1190,South Hadley,MA,2.84,31.62,14.06,33.86,4.25,0.9,4.39,16.6,25.56,3.37,17.23,33.42,10.76,30.01,3.01,80.61,75.28,0.9,0.020916991309559485,94.4,71.65,1.15,51.58,0.0,0.20329,0,3.65,41.45
1191,South Houston,TX,3.3,31.32,5.74,20.67,8.91,1.21,21.39,51.75,4.08,8.2,13.83,11.19,22.27,10.06,3.73,74.73,52.2,2.08,0.03617934820862955,89.33,56.51,4.47,59.34,0.0,0.30654000000000003,0,8.07,42.98
1192,South Jordan,UT,4.32,28.04,3.71,13.46,3.16,1.27,3.21,9.1,22.85,3.21,14.63,22.76,11.33,29.15,4.5,93.07,62.54,0.44,0.004582651391162029,98.06,91.06,7.14,60.71,0.0,0.19084,1,4.46,59.94
1193,South Milwaukee,WI,2.55,25.94,13.44,30.11,4.21,2.78,5.01,20.6,14.81,4.6,30.39,21.97,17.93,20.27,3.04,76.56,74.87,1.44,0.009876896650443745,97.54,61.14,0.48,44.44,0.0,0.12273999999999999,0,3.27,51.45
1194,South Pasadena,CA,2.34,27.02,10.61,17.58,3.39,1.71,5.0,8.37,48.96,2.55,9.65,36.46,3.28,51.51,3.05,74.48,65.11,1.4,0.02034592245989305,95.46,44.4,2.05,23.61,0.0,0.3485,0,2.29,57.73
1195,South Plainfield,NJ,3.06,24.68,11.57,25.67,2.51,2.88,2.79,19.05,18.65,4.53,20.33,19.32,11.37,26.71,3.31,85.9,69.89,0.94,0.005759187856898823,98.27,90.81,3.39,47.46,0.0,0.25132,0,1.36,15.09
1196,South Portland,ME,2.49,27.45,14.12,30.19,5.98,2.42,7.15,14.54,21.44,4.22,9.88,24.07,11.58,26.17,2.95,73.72,77.2,1.41,0.01834822777705824,95.62,62.56,0.47,43.06,0.0,0.15477000000000002,0,3.7,26.87
1197,South River,NJ,2.69,25.31,15.55,35.93,4.32,3.4,6.76,35.42,13.1,5.74,25.81,15.39,21.45,18.49,3.14,80.96,59.99,1.28,0.013511539585159217,96.49,71.28,3.24,43.24,0.0,0.27282999999999996,0,2.82,27.96
1198,South San Francisco,CA,2.82,26.29,10.71,22.72,5.77,11.51,5.85,18.13,23.85,4.43,9.53,19.56,11.22,25.19,3.32,76.63,75.87,2.52,0.013001760469077521,96.47,60.14,1.32,19.36,0.0,0.37737,0,5.26,23.39
1199,Spanish Fork,UT,3.46,29.7,8.67,29.12,4.31,0.9,7.55,14.94,12.98,6.41,28.98,19.27,24.08,16.6,3.89,86.82,61.97,0.44,0.00958126330731015,96.79,73.76,5.56,49.07,0.0,0.10848999999999999,0,5.84,67.12
1200,Sparks,NV,2.6,27.25,8.57,19.56,3.2,2.77,7.21,17.7,16.01,4.64,8.86,18.02,12.9,22.26,3.06,72.94,81.43,1.87,0.020593250510615176,94.93,54.16,1.55,12.92,0.0,0.49166000000000004,0,4.036666666666666,23.826666666666668
1201,Sparta,NJ,2.92,22.83,7.45,17.95,2.23,3.11,1.9,6.87,42.62,3.85,12.36,25.96,4.66,43.67,3.26,89.66,61.02,0.5,0.03279012997294979,91.27,86.37,0.8,50.1,0.0,0.05157,0,3.05,30.05
1202,Spartanburg,SC,2.6,28.38,13.9,30.57,12.23,2.39,21.79,34.09,23.43,6.9,26.46,25.81,22.01,26.08,3.11,52.37,72.6,11.18,0.028481376676559228,93.1,48.22,5.33,37.88,0.0005560540179906596,3.4145700000000003,0,6.959999999999999,51.46
1203,Spencer,IA,2.41,24.23,14.15,30.81,7.78,0.48,9.87,14.7,16.09,1.83,15.31,23.63,18.25,23.05,2.99,78.72,80.31,0.81,0.020513283932767034,95.29,61.63,2.2,47.58,0.0,0.0,0,3.29,52.64
1204,Spokane,WA,2.36,26.71,14.25,30.25,10.99,4.41,17.34,16.79,21.03,8.12,10.77,28.88,12.42,26.95,2.94,63.8,65.71,3.0,0.026682317885279576,94.08,57.23,5.54,35.03,3.764193322648367e-05,0.79508,1,5.256428571428572,68.8157142857143
1205,Springdale,AR,2.62,27.13,11.4,27.05,4.5,0.11,9.36,29.94,13.68,3.56,24.64,18.37,21.08,21.04,3.03,79.65,73.67,0.87,0.019237834407668415,95.2,63.89,1.04,30.38,0.0,0.17831,0,4.74,52.78
1206,Springfield,TN,2.65,26.26,14.44,35.22,13.21,0.31,19.55,40.08,10.47,6.1,31.31,17.45,27.64,19.09,3.05,61.31,70.02,5.18,0.02556337400908524,93.66,56.85,4.18,44.25,0.0,1.39025,1,7.310666666666666,55.87733333333334
1207,Springville,UT,3.33,30.75,9.41,24.83,7.5,0.5,12.97,14.49,19.34,4.52,22.72,26.9,16.42,23.68,3.75,85.71,60.13,0.63,0.012186379928315413,96.1,68.34,1.18,40.59,0.0,0.25439,0,6.33,62.26
1208,Stamford,CT,2.58,26.0,11.86,24.22,5.43,11.33,6.29,18.81,35.13,5.08,17.99,21.6,7.97,37.24,3.08,72.41,68.27,6.42,0.02159991115717776,94.73,57.87,1.37,27.98,4.0256903827644924e-05,0.50094,1,3.3,9.11
1209,Stanton,CA,2.96,31.95,8.54,19.5,8.22,3.65,13.62,29.64,14.18,8.43,27.15,14.75,18.21,21.54,3.41,70.11,63.87,4.26,0.014725656751172477,95.83,50.05,0.89,20.27,0.0,0.99703,0,9.28,53.44
1210,Starkville,MS,2.52,42.14,7.93,16.88,8.9,0.62,33.53,20.46,41.21,6.7,12.23,43.25,9.76,36.6,3.03,63.87,70.57,11.52,0.024054610467006177,94.29,43.07,13.51,38.06,0.0,0.70929,0,14.7,51.95
1211,Statesboro,GA,3.02,50.47,10.08,26.79,8.27,0.23,33.06,30.65,26.7,7.5,14.49,35.46,13.04,27.9,3.02,59.08,77.73,7.96,0.03191623565030907,91.21,45.07,0.4,21.34,0.0,0.35352999999999996,0,7.68,60.4
1212,Staunton,VA,2.59,25.4,15.22,33.18,7.4,0.18,11.66,28.58,17.78,3.58,16.43,30.16,17.44,24.32,2.86,70.86,74.67,2.94,0.023343281141408774,94.29,61.24,1.4,49.04,0.0,0.17138,0,5.21,40.64
1213,Stephenville,TX,2.45,39.51,13.92,29.55,4.94,0.0,22.14,23.7,27.65,7.18,13.83,30.71,15.11,26.85,2.95,77.45,61.19,1.01,0.061102058954229,86.97,52.94,1.21,35.03,0.0,0.06217,0,4.81,40.95
1214,Sterling,CO,2.4,26.13,15.01,32.16,7.1,0.4,16.91,22.38,13.15,4.52,7.83,27.05,16.94,17.79,2.99,73.18,68.06,1.85,0.045744064852345105,90.11,61.01,4.01,58.44,0.0,0.16102,0,7.24,56.54
1215,Steubenville,OH,2.46,24.0,19.62,42.36,19.01,1.01,24.28,30.84,13.29,11.56,21.38,32.49,16.99,25.0,2.94,61.83,50.94,4.89,0.04596610169491525,89.83,59.1,9.83,65.88,0.0,1.91164,0,7.81,42.46
1216,Stevens Point,WI,2.79,45.62,11.04,30.43,7.35,0.56,21.61,20.01,23.91,5.96,12.49,31.46,15.09,25.16,2.97,73.08,70.83,1.76,0.01660436407893593,95.57,51.58,0.79,23.3,0.0,0.24254,0,3.9,47.88
1217,Stillwater,OK,2.59,51.91,7.04,15.61,2.98,0.24,26.41,10.45,44.3,6.22,10.06,42.2,8.7,34.67,2.9,77.3,72.28,1.63,0.04359799323808485,89.86,39.71,0.94,45.09,0.0,0.26759,0,4.32,47.295
1218,Stockton,CA,3.07,28.46,9.43,24.22,21.3,2.0,21.37,33.37,15.01,10.28,12.32,24.75,15.68,23.97,3.57,66.98,55.78,5.48,0.017687242525231933,94.86,48.48,4.77,19.46,3.721384449827679e-05,1.56423,1,10.476666666666667,63.395
1219,Stoughton,MA,2.85,27.0,11.96,27.73,5.09,5.98,4.78,17.46,22.6,5.81,18.56,21.92,14.48,27.38,3.29,82.62,71.62,1.25,0.013444373902976436,96.31,73.2,2.22,36.11,0.0,0.26467,0,3.01,35.92
1220,Stow,OH,2.75,24.99,8.35,18.95,2.49,0.93,3.06,14.05,30.43,3.14,25.18,26.22,10.67,35.56,3.16,84.99,64.92,0.97,0.01357302721825139,96.41,72.2,0.27,43.88,0.0,0.09895,0,4.37,35.39
1221,Strongsville,OH,2.87,23.88,7.39,18.87,1.77,2.9,2.3,10.46,30.22,3.59,21.26,23.15,9.04,35.96,3.25,89.99,66.02,0.79,0.023082587515577208,93.78,82.36,1.96,13.25,0.0,0.0582,0,1.31,25.06
1222,Stuart,FL,2.1,18.79,29.71,51.07,5.94,0.0,11.5,22.5,16.82,4.98,8.42,24.6,10.03,24.0,2.62,62.8,78.18,4.3,0.11126005361930295,81.09,64.48,1.36,39.46,0.0,1.09546,0,4.69,18.69
1223,Stuttgart,AR,2.58,24.95,13.91,29.94,7.38,0.21,18.85,34.62,13.1,6.84,25.32,21.63,17.4,22.38,3.1,67.13,76.48,4.0,0.03483685220729366,91.76,66.08,4.41,43.53,0.0,0.57826,0,11.56,55.3
1224,Sudbury,MA,3.02,21.58,6.02,15.34,2.5,2.12,1.53,4.03,63.25,2.65,23.19,32.01,4.11,57.01,3.26,90.35,66.93,0.49,0.0078701769048614,97.68,90.51,0.0,44.25,0.0,0.24856999999999999,0,1.58,20.46
1225,Suffolk,VA,2.82,25.39,11.94,28.99,10.49,1.63,17.28,36.09,12.26,7.06,21.98,22.32,19.26,22.3,3.21,67.53,70.29,8.21,0.02867225408028231,92.53,67.75,9.83,47.22,0.0,0.9193300000000001,0,8.11,38.3
1226,Sugar Land,TX,3.03,21.25,6.08,14.3,1.37,1.39,2.5,9.32,43.06,4.08,12.31,26.94,4.82,44.55,3.31,90.41,70.73,1.35,0.019527905744221127,94.42,83.05,0.21,21.29,0.0,0.21619999999999998,0,3.0933333333333337,43.49
1227,Suisun City,CA,3.39,28.47,3.3,12.1,10.55,1.95,9.37,17.9,12.84,7.31,13.39,17.68,13.45,19.73,3.65,78.92,65.14,2.62,0.014810896588204179,95.22,65.58,13.1,14.58,0.0,0.3855,0,4.55,67.24
1228,Sulphur Springs,TX,2.57,25.52,16.19,33.47,8.02,0.28,18.84,36.28,12.31,7.88,17.44,19.77,19.85,17.39,3.06,74.41,76.75,2.23,0.06464229839283174,85.74,62.13,1.21,49.39,0.0,1.2154800000000001,0,10.52,45.22
1229,Summerville,SC,2.78,29.77,7.7,19.08,5.11,0.18,9.83,16.7,25.54,4.22,15.27,24.27,13.39,29.23,3.16,77.21,67.8,2.84,0.03246147697499889,91.73,59.67,3.28,39.12,0.0,0.69998,0,7.04,62.845
1230,Sumter,SC,3.29,33.31,9.5,25.99,12.39,0.62,20.71,22.13,20.58,5.4,19.14,24.45,17.58,25.0,3.27,68.18,63.05,6.65,0.02176763703120902,93.31,47.39,2.74,54.55,0.0,1.4622899999999999,0,12.09,57.04
1231,Sun Prairie,WI,2.74,27.52,8.57,21.35,3.28,0.24,3.13,16.07,20.89,2.75,18.31,20.21,15.89,25.41,3.17,77.92,82.13,1.94,0.00736972542881367,98.02,56.32,1.77,14.16,0.0,0.07408,0,2.18,36.95
1232,Sunnyside,WA,3.27,30.17,10.21,29.12,16.5,0.19,27.93,52.91,10.17,14.88,11.81,22.9,19.35,17.48,3.72,65.29,62.9,5.41,0.012279765082754938,96.14,55.12,6.52,46.38,0.0,0.94485,1,14.12,76.13
